"ID","Idade","Renda","Regiao","Genero","seguro auto","seguro vida Emp","seguro vida PF","Seguro Residencial","Investimento Fundos_cambiais","Investimento Fundos_commodities","Investimento LCI","Investimento LCA","Investimento Poupanca","Investimento Fundos Multimercado","Investimento Tesouro Direto","Financiamento Casa","Financiamento Carro","Emprestimo _pessoal","Emprestimo _consignado","Emprestimo _limite_especial","Emprestimo _educacao","Emprestimo _viagem","Investimento CDB","Investimento Fundos","RECOMMENDATION_1","CONFIDENCE_1","RECOMMENDATION_2","CONFIDENCE_2","RECOMMENDATION_3","CONFIDENCE_3"
"43909.00","39.41","7191.322","SE","1.00","T","T","T","T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"43909.00","39.41","7191.322","SE","1.00","T","T","T","T","F","F","F","F","T","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"43916.00","37.976","6410.504","S","1.00","T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F",,,,,,
"43917.00","53.629","7191.86","SE","0.00","T","T","T","T","T","T","T","T","T","F","F","T","T","F","F","F","T","F","T","T","Emprestimo _viagem","0.958788",,,,
"43926.00","51.94","8638.568","S","1.00","F","F","F","F","T","F","F","F","F","F","T","F","F","F","T","F","F","F","T","F","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"43929.00","44.023","6720.228","SE","0.00","F","F","F","F","T","T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","Investimento LCI","0.944046","Investimento Poupanca","0.855811","Investimento LCA","0.805595"
"43935.00","41.648","7111.275","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","T","T","T","T","T","T","T",,,,,,
"43953.00","36.229","7341.873","CO","0.00","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T",,,,,,
"43957.00","35.243","8900.049","SE","1.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","F","T","F",,,,,,
"43959.00","56.032","8166.196","NE","1.00","T","T","T","T","F","F","F","F","F","F","F","T","T","T","T","T","T","T","F","F","Investimento Fundos","0.956419","Investimento CDB","0.953475",,
"43960.00","36.718","7588.865","SE","0.00","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"43964.00","36.679","5951.625","SE","1.00","F","F","F","F","T","F","T","F","F","F","F","F","T","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.935106",,,,
"43971.00","40.657","6760.451","S","0.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","Investimento CDB","0.834699","Investimento Fundos","0.803279",,
"43980.00","23.364","6380.524","S","0.00","F","F","F","F","F","F","T","T","F","T","T","F","F","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"43988.00","33.462","7641.156","S","1.00","T","T","T","T","T","T","T","T","T","T","T","F","F","F","F","F","T","F","F","T","Investimento CDB","0.935374","Emprestimo _viagem","0.920635",,
"43996.00","24.314","7446.244","SE","1.00","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"43997.00","41.211","8325.389","SE","0.00","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","T",,,,,,
"44003.00","37.734","6655.027","S","1.00","F","T","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.861494","Investimento LCI","0.856418","Investimento Poupanca","0.830312"
"44005.00","23.652","7791.361","NE","0.00","T","T","T","T","T","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.949749","Investimento LCA","0.844724",,
"44013.00","26.929","7028.687","SE","0.00","T","F","F","F","T","T","T","F","T","T","F","T","F","F","F","F","T","T","T","T","Investimento LCA","0.882011",,,,
"44015.00","52.32","7003.118","NE","1.00","T","T","T","T","F","F","F","F","F","F","T","F","F","T","T","T","T","T","T","T",,,,,,
"44050.00","29.45","7556.108","SE","0.00","T","T","T","T","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F",,,,,,
"44062.00","44.648","7493.096","SE","0.00","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","Seguro Residencial","0.871907","seguro vida Emp","0.822707","seguro auto","0.813974"
"44064.00","39.967","7039.597","CO","1.00","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","T","T","F",,,,,,
"44087.00","49.622","6466.866","CO","0.00","T","F","F","F","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F",,,,,,
"44124.00","41.085","6652.946","S","0.00","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44159.00","27.026","7687.011","N","0.00","F","F","F","T","T","T","T","F","F","F","F","F","F","F","F","F","T","T","T","T",,,,,,
"44163.00","52.711","6857.82","CO","0.00","F","F","F","T","T","T","T","T","T","T","T","T","F","F","F","F","F","T","F","F",,,,,,
"44177.00","18.033","7811.386","SE","1.00","F","F","F","F","T","T","T","F","F","F","F","F","F","F","F","F","T","T","T","T",,,,,,
"44180.00","33.768","7712.658","NE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44185.00","59.118","6519.817","SE","0.00","F","F","F","F","T","F","F","T","F","T","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.861494","Investimento LCI","0.856418","Investimento Poupanca","0.830312"
"44190.00","36.572","7576.927","SE","0.00","T","T","T","T","F","F","T","T","T","F","F","F","F","F","F","F","F","T","F","F","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"44198.00","49.16","7424.772","NE","1.00","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"44199.00","71.102","7774.564","S","1.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44210.00","61.867","8347.907","NE","1.00","T","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","T","T",,,,,,
"44224.00","36.904","8238.825","SE","1.00","F","F","T","T","F","T","T","T","T","F","F","T","T","T","T","T","F","F","F","F","Investimento Fundos_cambiais","0.974854","seguro auto","0.917863","seguro vida Emp","0.915192"
"44233.00","41.749","7689.804","SE","0.00","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","T","T",,,,,,
"44247.00","32.056","6882.507","NE","0.00","T","T","T","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","T","T","Investimento LCI","0.826283","Investimento Fundos_cambiais","0.822335",,
"44252.00","33.365","6546.887","SE","0.00","F","F","F","T","T","F","F","F","T","F","T","F","F","T","T","T","T","T","T","T","seguro vida PF","0.834343","Investimento Fundos_commodities","0.819101","Investimento LCI","0.810674"
"44258.00","46.619","6788.195","SE","0.00","F","T","F","F","F","F","F","F","T","T","F","F","F","T","T","T","T","T","T","T","Seguro Residencial","0.811143",,,,
"44266.00","51.716","6723.644","SE","0.00","F","F","F","T","F","F","F","T","T","F","T","F","T","T","F","F","F","F","F","F","seguro vida PF","0.834343",,,,
"44293.00","52.273","7761.224","NE","1.00","F","F","F","F","T","F","F","F","T","F","F","F","T","F","F","F","F","F","T","T","Investimento Fundos_commodities","0.819101","Investimento LCI","0.810674",,
"44304.00","35.428","7095.825","S","1.00","T","T","T","T","F","T","T","F","T","T","F","T","T","T","T","T","F","F","T","F","Investimento Fundos_cambiais","0.936571","Investimento LCA","0.847374",,
"44312.00","36.845","8801.166","SE","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","T","F",,,,,,
"44319.00","36.40","5294.479","SE","1.00","F","F","F","F","T","T","T","F","F","F","T","F","F","F","F","F","T","T","T","T","Investimento Poupanca","0.855811","Investimento LCA","0.805595",,
"44328.00","45.459","8033.236","NE","1.00","T","T","T","T","T","F","F","F","F","F","F","F","F","F","F","T","F","T","T","F","Emprestimo _pessoal","0.850508","Emprestimo _consignado","0.83672",,
"44342.00","23.886","7454.761","S","1.00","T","T","T","T","T","F","F","F","F","F","T","T","T","T","T","T","F","F","T","F",,,,,,
"44346.00","36.269","8653.967","S","0.00","T","T","T","T","T","T","T","T","T","T","T","F","F","F","F","F","F","F","T","F",,,,,,
"44347.00","33.789","6207.598","SE","0.00","F","F","F","F","F","T","T","F","F","F","F","F","F","F","T","F","F","T","F","T","Investimento Fundos_cambiais","0.930705","Investimento CDB","0.879625","Emprestimo _educacao","0.801184"
"44351.00","44.605","8652.26","NE","1.00","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","T","T",,,,,,
"44366.00","46.612","5138.894","SE","1.00","T","T","T","T","F","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F",,,,,,
"44372.00","34.754","6400.304","N","1.00","T","F","F","F","F","F","T","T","F","T","T","F","F","F","F","F","F","T","T","F","Investimento Fundos_commodities","0.868172","Investimento Fundos_cambiais","0.86016","Investimento Poupanca","0.837582"
"44374.00","19.61","9296.495","S","1.00","T","T","T","T","T","T","T","T","T","T","F","F","F","F","T","F","F","F","T","T","Emprestimo _pessoal","0.822238","Emprestimo _limite_especial","0.816572",,
"44378.00","47.868","9633.488","CO","1.00","T","F","F","F","T","F","T","F","T","F","F","F","F","T","F","F","F","F","F","F","Investimento Fundos_commodities","0.949749","Investimento LCA","0.844724",,
"44382.00","42.747","6929.395","SE","1.00","F","F","F","F","T","T","T","T","F","T","T","F","F","F","F","F","T","T","T","T","Investimento Poupanca","0.946621",,,,
"44383.00","50.246","6675.887","S","0.00","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","T","Investimento CDB","0.935374","Emprestimo _viagem","0.920635",,
"44391.00","56.977","7975.765","SE","1.00","F","T","F","F","T","F","F","F","T","F","T","F","F","F","F","T","T","T","T","F","Investimento Fundos","0.977146","Emprestimo _pessoal","0.850508","Emprestimo _consignado","0.83672"
"44396.00","38.64","7931.158","SE","0.00","F","F","F","F","T","T","T","F","T","F","F","F","F","F","F","F","T","T","T","T","Investimento LCA","0.882011",,,,
"44400.00","45.478","7708.233","SE","0.00","F","F","F","F","T","F","F","F","T","T","F","F","F","T","F","F","F","F","F","F",,,,,,
"44404.00","54.846","6167.166","NE","0.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","T","F","F","T","Investimento CDB","0.935374","Emprestimo _viagem","0.920635",,
"44432.00","50.787","6602.574","S","0.00","F","F","F","F","F","F","T","F","T","F","F","F","T","F","F","F","F","F","F","F",,,,,,
"44437.00","56.604","7490.634","CO","1.00","T","T","T","T","F","F","T","T","F","T","T","F","T","F","F","F","F","F","F","T","Investimento Fundos_commodities","0.83139","Investimento Poupanca","0.826009","Investimento Fundos_cambiais","0.820179"
"44440.00","39.169","7791.519","SE","1.00","F","F","F","F","F","F","T","F","F","F","F","F","T","F","F","F","F","F","F","F",,,,,,
"44458.00","24.648","25890.00","NE","1.00","F","F","T","T","F","F","T","F","T","F","F","F","T","F","F","F","F","F","F","F","seguro auto","0.917863","seguro vida Emp","0.915192",,
"44475.00","29.23","7330.964","SE","0.00","F","F","F","F","T","F","F","F","F","F","F","T","F","F","F","F","F","F","T","F",,,,,,
"44529.00","26.559","7167.216","NE","1.00","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44533.00","43.116","7695.471","SE","0.00","F","F","F","F","F","F","T","F","T","F","F","F","T","F","T","F","F","T","T","F","Investimento Fundos_commodities","0.831425","Emprestimo _pessoal","0.822238","Investimento Fundos_cambiais","0.820611"
"44539.00","29.798","7554.661","S","1.00","F","T","F","F","F","F","T","T","T","T","F","F","F","F","F","F","F","F","F","F","Investimento Fundos_commodities","0.928339","Investimento Fundos_cambiais","0.912595",,
"44543.00","35.283","7466.863","N","1.00","F","T","F","F","F","T","F","F","T","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"44545.00","52.637","7324.582","SE","1.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","F","T","T","F",,,,,,
"44550.00","40.066","6979.089","SE","1.00","T","T","T","T","F","F","F","F","F","T","T","F","T","F","F","F","F","F","F","F",,,,,,
"44562.00","42.173","7822.157","NE","0.00","F","F","F","F","T","T","T","T","T","T","T","F","F","F","F","F","F","F","F","F",,,,,,
"44563.00","22.082","6593.351","NE","1.00","F","F","F","F","T","T","T","F","F","F","T","F","T","F","F","F","T","T","T","T","Investimento Poupanca","0.855811","Investimento LCA","0.805595",,
"44567.00","60.855","6613.957","SE","1.00","F","F","F","F","T","F","T","F","T","F","T","F","F","F","F","F","F","T","F","F","Investimento Fundos_commodities","0.949749","Investimento LCA","0.844724",,
"44584.00","47.75","6979.286","S","0.00","F","F","F","T","T","F","F","F","T","T","T","F","F","F","F","F","F","T","T","F",,,,,,
"44585.00","25.487","8958.237","CO","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44593.00","26.007","7298.148","S","0.00","T","T","T","T","T","T","F","T","F","F","F","T","T","T","T","T","F","F","F","F","Investimento LCI","0.960196","Investimento Poupanca","0.920938",,
"44616.00","29.21","8926.305","SE","0.00","F","F","T","F","F","T","F","F","T","T","F","F","F","F","F","F","F","F","T","T","Seguro Residencial","0.882474","Investimento LCI","0.849805","Investimento Fundos_cambiais","0.849155"
"44641.00","42.854","7100.103","NE","0.00","F","F","F","F","T","T","T","F","T","F","T","T","F","F","F","F","T","T","T","T","Investimento LCA","0.882011",,,,
"44676.00","30.941","8213.054","NE","1.00","T","T","T","T","F","F","F","F","T","F","T","F","F","F","F","F","F","F","T","F",,,,,,
"44679.00","40.092","8316.657","SE","0.00","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44681.00","48.747","18765.00","N","1.00","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44719.00","47.621","8596.271","SE","0.00","F","F","F","F","F","T","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44722.00","21.293","7062.82","SE","0.00","F","F","F","T","F","T","T","F","T","F","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_cambiais","0.936571","Investimento LCA","0.847374",,
"44727.00","24.416","7587.415","S","0.00","F","T","F","T","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","seguro vida PF","0.889935","seguro auto","0.887013",,
"44732.00","33.018","7092.99","NE","1.00","F","F","F","F","T","T","F","F","T","F","T","F","F","F","F","F","F","F","F","T","Investimento LCI","0.944046","Investimento CDB","0.87515","Investimento LCA","0.840717"
"44740.00","38.975","7208.08","SE","0.00","F","F","F","F","F","F","F","T","T","F","T","F","F","F","F","F","F","T","F","F",,,,,,
"44751.00","29.593","6336.301","SE","1.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44752.00","20.621","6590.916","NE","1.00","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F","F","F","F",,,,,,
"44780.00","49.165","7339.525","SE","1.00","T","F","F","T","T","T","T","T","T","T","T","F","T","F","F","F","F","F","T","F","seguro vida PF","0.953814","seguro vida Emp","0.945416",,
"44786.00","53.849","7889.826","NE","0.00","F","F","F","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44793.00","56.438","6832.241","SE","1.00","T","T","T","T","F","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"44793.00","56.438","6832.241","SE","1.00","T","T","T","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44793.00","56.438","6832.241","SE","1.00","T","T","T","T","F","T","F","F","F","F","F","T","T","T","T","T","F","F","F","F",,,,,,
"44793.00","56.438","6832.241","SE","1.00","T","T","T","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44793.00","27.567","8495.214","SE","1.00","F","F","F","T","F","F","F","F","T","F","F","T","T","T","T","T","F","F","F","F","seguro vida PF","0.834343",,,,
"44793.00","27.567","8495.214","SE","1.00","F","F","F","T","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44793.00","27.567","8495.214","SE","1.00","F","F","F","T","F","T","F","F","F","F","F","T","T","T","T","T","F","F","F","F","seguro vida PF","0.834343",,,,
"44793.00","27.567","8495.214","SE","1.00","F","F","F","T","F","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44810.00","31.183","6821.465","CO","0.00","T","T","T","T","F","F","F","F","F","F","F","F","F","F","F","T","F","T","F","T","Investimento CDB","0.879625","Emprestimo _educacao","0.801184",,
"44820.00","19.374","6909.447","SE","0.00","T","F","F","T","F","F","T","F","F","F","F","F","F","F","F","T","F","F","F","F","seguro vida PF","0.950225","seguro vida Emp","0.944348",,
"44836.00","23.839","6312.963","SE","1.00","F","F","F","F","T","T","T","T","T","F","T","F","T","F","F","F","F","F","T","T",,,,,,
"44855.00","65.485","8426.152","S","0.00","F","T","F","F","F","F","T","F","T","T","F","F","F","F","F","F","F","F","T","F","Investimento Fundos_commodities","0.831425","Investimento Fundos_cambiais","0.820611",,
"44865.00","53.495","6698.083","CO","0.00","F","T","F","T","F","F","F","F","F","F","F","F","F","F","T","F","F","F","T","F","seguro vida PF","0.894459","seguro auto","0.891161","Emprestimo _pessoal","0.822238"
"44918.00","52.192","7709.162","SE","1.00","T","T","T","T","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F",,,,,,
"44942.00","21.899","7642.556","SE","1.00","F","F","F","F","T","T","F","T","F","F","F","F","F","F","F","F","F","F","T","F","Investimento LCI","0.960196","Investimento Poupanca","0.920938",,
"44947.00","54.745","6876.154","S","0.00","F","F","F","T","T","T","T","T","T","T","T","F","T","F","F","F","F","F","F","F",,,,,,
"44951.00","18.868","7932.701","SE","0.00","T","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F",,,,,,
"44951.00","18.868","7932.701","SE","0.00","T","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44951.00","18.868","7932.701","SE","0.00","T","F","F","F","F","F","F","F","T","F","F","F","T","F","F","F","F","F","F","F",,,,,,
"44951.00","18.868","7932.701","SE","0.00","T","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F","F","F","F","F",,,,,,
"44951.00","46.401","7315.292","S","1.00","F","F","F","F","F","F","F","F","F","F","F","F","T","F","F","F","F","F","F","F",,,,,,
"44951.00","46.401","7315.292","S","1.00","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F","F",,,,,,
